CoreId,associatedObservationReference,Identifier,type,Rating,rightsHolder,creator,accessURI,format,variantLiteral,description,caption,resourceCreationTechnique,captureDevice,physicalSetting,license
986104@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986104,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986104-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986104-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986104@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986104,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986104-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986104-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986104@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986104,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986104-HyperoliusAugust15.mp3,Sound,5,Ben (Tremarctos Photography),Ben (Tremarctos Photography),https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986104-HyperoliusAugust15.mp3,audio/mp3,ac:BestQuality,33 s,,automatic recording: no; bitrate: 92943 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
986102@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986102,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986102-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986102-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986102@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986102,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986102-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986102-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986102@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986102,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986102-OpisthohylaxJuly19.mp3,Sound,2,Ben (Tremarctos Photography),Ben (Tremarctos Photography),https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986102-OpisthohylaxJuly19.mp3,audio/mp3,ac:BestQuality,4 s,,automatic recording: no; bitrate: 117333 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
986099@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986099,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986099-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986099-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986099@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986099,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986099-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986099-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986099@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986099,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986099-HyperoliusPlatycepsJuly18.mp3,Sound,5,Ben (Tremarctos Photography),Ben (Tremarctos Photography),https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986099-HyperoliusPlatycepsJuly18.mp3,audio/mp3,ac:BestQuality,6 s,,automatic recording: no; bitrate: 104821 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
986098@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986098,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986098-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986098-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986098@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986098,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986098-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986098-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986098@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986098,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986098-HyperoliusPardalisJuly18_secondone.mp3,Sound,5,Ben (Tremarctos Photography),Ben (Tremarctos Photography),https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986098-HyperoliusPardalisJuly18_secondone.mp3,audio/mp3,ac:BestQuality,20 s,,automatic recording: no; bitrate: 113448 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
986097@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986097,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986097-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986097-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986097@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986097,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986097-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986097-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986097@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986097,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986097-AfrixalusJuly16b.mp3,Sound,5,Ben (Tremarctos Photography),Ben (Tremarctos Photography),https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986097-AfrixalusJuly16b.mp3,audio/mp3,ac:BestQuality,7 s,,automatic recording: no; bitrate: 117408 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
986096@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986096,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986096-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986096-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986096@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986096,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986096-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986096-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986096@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986096,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986096-OsteocephalusYasuni.mp3,Sound,5,Ben (Tremarctos Photography),Ben (Tremarctos Photography),https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986096-OsteocephalusYasuni.mp3,audio/mp3,ac:BestQuality,25 s,,automatic recording: no; bitrate: 128000 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 1; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
986095@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986095,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986095-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986095-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986095@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986095,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986095-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986095-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986095@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986095,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986095-OsteocephalusCastenicola.mp3,Sound,3,Ben (Tremarctos Photography),Ben (Tremarctos Photography),https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986095-OsteocephalusCastenicola.mp3,audio/mp3,ac:BestQuality,15 s,,automatic recording: no; bitrate: 133851 bps; bitrate mode: vbr; audio sampling rate: 44100 Hz; number of channels: 2; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
986094@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986094,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986094-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986094-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986094@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986094,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986094-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986094-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986094@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986094,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986094-Boana_tetete_1.mp3,Sound,4,Ben (Tremarctos Photography),Ben (Tremarctos Photography),https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986094-Boana_tetete_1.mp3,audio/mp3,ac:BestQuality,15 s,,automatic recording: no; bitrate: 128000 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
986093@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986093,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986093-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/wave/XC986093-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986093@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986093,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986093-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/ffts/XC986093-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
986093@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC986093,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986093-Tepuihyla.mp3,Sound,5,Ben,Ben,https://xeno-canto.org/sounds/uploaded/HBJPBWHWGF/XC986093-Tepuihyla.mp3,audio/mp3,ac:BestQuality,11 s,,automatic recording: no; bitrate: 100376 bps; bitrate mode: vbr; audio sampling rate: 44100 Hz; number of channels: 1; lossy,samsung s21 |,Natural,CC BY-NC-SA 4.0
985675@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985675,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC985675-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC985675-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985675@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985675,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC985675-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC985675-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985675@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985675,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC985675-Metraphynella-sundana_Sukau_MixPre-281.wav,Sound,4,GABRIEL LEITE,GABRIEL LEITE,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC985675-Metraphynella-sundana_Sukau_MixPre-281.wav,audio/wav,ac:BestQuality,23 s,,automatic recording: no; bitrate: 768000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,SoundDevice Mix 3 | Sennheiser 67,Natural,CC BY-NC-SA 4.0
985673@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985673,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC985673-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC985673-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985673@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985673,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC985673-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC985673-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985673@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985673,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC985673-Kurixalus-chaseni_Sukau_MixPre-386.wav,Sound,4,GABRIEL LEITE,GABRIEL LEITE,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC985673-Kurixalus-chaseni_Sukau_MixPre-386.wav,audio/wav,ac:BestQuality,4 s,,automatic recording: no; bitrate: 768000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,SoundDevice Mix 3 | Sennheiser 67,Natural,CC BY-NC-SA 4.0
985672@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985672,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC985672-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC985672-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985672@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985672,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC985672-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC985672-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985672@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985672,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC985672-Kaloula-baleata_Sukau_MixPre-379.wav,Sound,4,GABRIEL LEITE,GABRIEL LEITE,https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC985672-Kaloula-baleata_Sukau_MixPre-379.wav,audio/wav,ac:BestQuality,32 s,,automatic recording: no; bitrate: 768000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,SoundDevice Mix 3 | Sennheiser 67,Natural,CC BY-NC-SA 4.0
985562@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985562,https://xeno-canto.org/sounds/uploaded/KJIUMYQVMO/wave/XC985562-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KJIUMYQVMO/wave/XC985562-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985562@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985562,https://xeno-canto.org/sounds/uploaded/KJIUMYQVMO/ffts/XC985562-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KJIUMYQVMO/ffts/XC985562-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985562@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985562,https://xeno-canto.org/sounds/uploaded/KJIUMYQVMO/XC985562-FROG_23-adjusted.wav,Sound,4,Jerome Chie-Jen Ko,Jerome Chie-Jen Ko,https://xeno-canto.org/sounds/uploaded/KJIUMYQVMO/XC985562-FROG_23-adjusted.wav,audio/wav,ac:BestQuality,59 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Olympus LS14 |,Natural,CC BY-NC-SA 4.0
985428@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985428,https://xeno-canto.org/sounds/uploaded/PFQKQQKDOX/wave/XC985428-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/PFQKQQKDOX/wave/XC985428-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC0
985428@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985428,https://xeno-canto.org/sounds/uploaded/PFQKQQKDOX/ffts/XC985428-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/PFQKQQKDOX/ffts/XC985428-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC0
985428@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985428,https://xeno-canto.org/sounds/uploaded/PFQKQQKDOX/XC985428-Morley-Ct-3-SOUND-2.mp3,Sound,5,Sean Brown,Sean Brown,https://xeno-canto.org/sounds/uploaded/PFQKQQKDOX/XC985428-Morley-Ct-3-SOUND-2.mp3,audio/mp3,ac:BestQuality,21 s,,automatic recording: no; bitrate: 123743 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,Iphone |,Artificial,CC0
985170@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985170,https://xeno-canto.org/sounds/uploaded/DPBQBTOLWM/wave/XC985170-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/DPBQBTOLWM/wave/XC985170-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985170@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985170,https://xeno-canto.org/sounds/uploaded/DPBQBTOLWM/ffts/XC985170-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/DPBQBTOLWM/ffts/XC985170-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
985170@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC985170,https://xeno-canto.org/sounds/uploaded/DPBQBTOLWM/XC985170-240907_2152-Schnocnema-guentheri.mp3,Sound,4,Augusto Matheus dos Santos,Augusto Matheus dos Santos,https://xeno-canto.org/sounds/uploaded/DPBQBTOLWM/XC985170-240907_2152-Schnocnema-guentheri.mp3,audio/mp3,ac:BestQuality,7 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossy,Tascam Linear PCM Recorder |,Natural,CC BY-NC-SA 4.0
