id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,dynamicProperties,otherCatalogNumbers,genus,specificEpithet,infraspecificEpithet,scientificName,taxonRank,kingdom,family,higherClassification,nomenclaturalCode,identificationRemarks,vernacularName,longitudeDecimal,latitudeDecimal,geodeticDatum,country,locality,verbatimElevation,recordedBy,eventDate,eventTime,verbatimEventDate,fieldNotes,behavior,sex,lifeStage,preparations,references,Associated Taxa,rightsHolder,license
984529@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984529,XC984529,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F3"",""microphone"":""Primo EM272 with parabolic reflector GM1""}",,Leptodactylus,paranaru,,Leptodactylus paranaru,species,Animalia,Leptodactylidae,Animalia|ANURA|Leptodactylidae,ICZN,,,-48.708,-26.9301,WGS84,Brazil,"Itajaí, Itajaí, State of Santa Catarina",0 m,Kauê Werner,2024-12-11,19:16,2024-12-11,"Since there was a lot of noise from the highway nearby, I had to apply some equalization/noise reduction. The sounds from this species are the calls within 200 and 600Hz.; animal seen:no; playback used:no",uncertain,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984529,has background sounds: Dendropsophus werneri|Leptodactylus gracilis,Kauê Werner,CC BY-NC
984528@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984528,XC984528,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F3"",""microphone"":""Primo EM272 with parabolic reflector GM1""}",,Adenomera,nana,,Adenomera nana,species,Animalia,Leptodactylidae,Animalia|ANURA|Leptodactylidae,ICZN,,,-48.7133,-26.9264,WGS84,Brazil,"Itajaí, Itajaí, State of Santa Catarina",0 m,Kauê Werner,2024-12-11,17:49,2024-12-11,"Sound type was described in: .  Kwet, A. (2007). Bioacoustic variation in the genus Adenomera in southern Brazil, with revalidation of Leptodactylus nanus Müller, 1922 (Anura, Leptodactylidae). Zoosystematics and evolution, 83(S1), 56-68.; animal seen:no; playback used:no",presumed agonistic call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984528,,Kauê Werner,CC BY-NC
984527@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984527,XC984527,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F3"",""microphone"":""Primo EM272 with parabolic reflector GM1""}",,Dendropsophus,werneri,,Dendropsophus werneri,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,,-48.7073,-26.93,WGS84,Brazil,"Itajaí, Itajaí, State of Santa Catarina",10 m,Kauê Werner,2025-02-08,20:13,2025-02-08,HPF at 2.5kHz (slope 48dB); animal seen:no; playback used:no,uncertain,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984527,,Kauê Werner,CC BY-NC
984418@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984418,XC984418,HumanObservation,Wildlife sounds - Frogs,"{""airTemperatureInCelsius"":""12""}",,Hyla,arborea,,Hyla arborea,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Common Tree Frog,-0.0151,47.899,WGS84,France,"Arrondissement de la Flèche (near  Fercé-sur-Sarthe), Sarthe, Pays de la Loire",40 m,Guillaume Bigayon,2025-03-24,22:00,2025-03-24,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984418,,Guillaume Bigayon,CC BY-NC
984404@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984404,XC984404,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""MIXPRE 6"",""microphone"":""Telinga parabolic mic"",""airTemperatureInCelsius"":""13""}",,Pelodytes,punctatus,,Pelodytes punctatus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Parsley Frog,1.7485,41.6405,WGS84,Spain,"Marganell, Bages,Catalunya",420 m,Jordi Calvet,2025-03-24,11:00,2025-03-24,animal seen:no; playback used:no,advertisement call,undetermined,uncertain,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984404,,Jordi Calvet,CC BY-NC
984171@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984171,XC984171,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Lithobates,sphenocephalus,,Lithobates sphenocephalus,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Southern Leopard Frog,-80.9961,28.5785,WGS84,United States,"Orlando Wetlands, Christmas, Orange County, Florida",0 m,Paul Marvin,2017-04-02,07:06,2017-04-02,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984171,has background sounds: Gallinula galeata|Vireo griseus,Paul Marvin,CC BY-NC
984170@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984170,XC984170,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Lithobates,pipiens,,Lithobates pipiens,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Northern Leopard Frog,-102.6377,45.8627,WGS84,United States,"Grand River NG (near  Lodgepole), Perkins County, South Dakota",800 m,Paul Marvin,2015-05-27,07:08,2015-05-27,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984170,has background sounds: Sturnella neglecta|Mareca strepera|Phasianus colchicus|Xanthocephalus xanthocephalus,Paul Marvin,CC BY-NC
984164@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984164,XC984164,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Dryophytes,femoralis,,Dryophytes femoralis,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pine Woods Treefrog,-76.9495,34.8334,WGS84,United States,"Croatan National Forest, North Carolina",10 m,Paul Marvin,2015-07-08,06:42,2015-07-08,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984164,,Paul Marvin,CC BY-NC
984152@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984152,XC984152,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Eleutherodactylus,planirostris,,Eleutherodactylus planirostris,species,Animalia,Eleutherodactylidae,Animalia|ANURA|Eleutherodactylidae,ICZN,,Cuban Flat-headed Frog,-80.7335,28.608,WGS84,United States,"Peacocks Pocket Road, Merritt Island National Wildlife Refuge, Florida",0 m,Paul Marvin,2018-04-24,09:16,2018-04-24,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984152,has background sounds: Antrostomus carolinensis,Paul Marvin,CC BY-NC
984016@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984016,XC984016,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F3"",""microphone"":""Sennheiser MKH50\/Rycote BD-10 in M\/S"",""airTemperatureInCelsius"":""22""}",,Rhinophrynus,dorsalis,,Rhinophrynus dorsalis,species,Animalia,Rhinophrynidae,Animalia|ANURA|Rhinophrynidae,ICZN,,Mexican Burrowing Toad,-98.8716,26.5728,WGS84,United States,"Rio Grande City, Starr County, Texas",80 m,Chris Harrison,2025-03-28,21:25,2025-03-28,animal seen:yes; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984016,has background sounds: Gastrophryne olivacea,Chris Harrison,CC BY-NC
984005@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984005,XC984005,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Anaxyrus,quercicus,,Anaxyrus quercicus,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Oak Toad,-80.813,28.229,WGS84,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",0 m,Paul Marvin,2018-05-23,08:01,2018-05-23,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984005,has background sounds: Dryophytes squirellus|Cardinalis cardinalis|Colinus virginianus,Paul Marvin,CC BY-NC
984004@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984004,XC984004,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Anaxyrus,quercicus,,Anaxyrus quercicus,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Oak Toad,-80.813,28.229,WGS84,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",0 m,Paul Marvin,2018-05-09,10:00,2018-05-09,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984004,,Paul Marvin,CC BY-NC
984000@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC984000,XC984000,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Pseudacris,regilla,,Pseudacris regilla,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pacific Treefrog,-122.1871,39.4294,WGS84,United States,"Sacramento NWR, Glenn County, California",30 m,Paul Marvin,2017-01-29,16:31,2017-01-29,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC984000,has background sounds: Agelaius phoeniceus|Anser caerulescens|Anas platyrhynchos,Paul Marvin,CC BY-NC
983999@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983999,XC983999,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Pseudacris,regilla,,Pseudacris regilla,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pacific Treefrog,-124.0905,40.8581,WGS84,United States,"Arcata Marsh, Humboldt County, California",0 m,Paul Marvin,2017-01-28,12:28,2017-01-28,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983999,has background sounds: Anas carolinensis,Paul Marvin,CC BY-NC
983822@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983822,XC983822,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""tascam dr05t"",""microphone"":""dodotronic"",""airTemperatureInCelsius"":""11""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-4.6313,37.8636,WGS84,Spain,"Córdoba (near  Los Angeles), Córdoba, Andalucía",180 m,Esperanza Poveda,2025-03-12,,2025-03-12,El hábitat consiste en un arroyo con algunos eucaliptos en zona de campiña con charcos temporales.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC983822,,Esperanza Poveda,CC BY-NC
983821@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983821,XC983821,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""tascam dr05t"",""microphone"":""dodotronic"",""airTemperatureInCelsius"":""11""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-4.6313,37.8636,WGS84,Spain,"Córdoba (near  Los Angeles), Córdoba, Andalucía",180 m,Esperanza Poveda,2025-03-12,,2025-03-12,El hábitat consiste en un arroyo con algunos eucaliptos en zona de campiña con charcos temporales.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC983821,,Esperanza Poveda,CC BY-NC
983820@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983820,XC983820,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""tascam dr05t"",""microphone"":""dodotronic"",""airTemperatureInCelsius"":""11""}",,Epidalea,calamita,,Epidalea calamita,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Natterjack Toad,-4.6313,37.8636,WGS84,Spain,"Córdoba (near  Los Angeles), Córdoba, Andalucía",180 m,Esperanza Poveda,2025-03-12,,2025-03-12,El hábitat consiste en un arroyo con algunos eucaliptos en zona de campiña con charcos temporales.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC983820,,Esperanza Poveda,CC BY-NC
983547@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983547,XC983547,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Pseudacris,regilla,,Pseudacris regilla,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pacific Treefrog,-124.2127,40.6864,WGS84,United States,"Humboldt Bay National Wildlife Refuge, Humboldt Co., California",0 m,Paul Marvin,2017-01-28,15:02,2017-01-28,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983547,,Paul Marvin,CC BY-NC
983543@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983543,XC983543,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Pseudacris,regilla,,Pseudacris regilla,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pacific Treefrog,-122.0562,39.195,WGS84,United States,"Colusa NWR, Colusa County, California",10 m,Paul Marvin,2017-01-29,14:35,2017-01-29,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983543,has background sounds: Anser albifrons,Paul Marvin,CC BY-NC
983540@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983540,XC983540,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Acris,gryllus,,Acris gryllus,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Southern Cricket Frog,-80.813,28.229,WGS84,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",0 m,Paul Marvin,2017-07-22,09:32,2017-07-22,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983540,,Paul Marvin,CC BY-NC
983538@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983538,XC983538,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Acris,gryllus,,Acris gryllus,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Southern Cricket Frog,-80.9271,28.6869,WGS84,United States,"Buck Lake Conservation Area, Mims, Brevard County, Florida",0 m,Paul Marvin,2018-06-25,08:31,2018-06-25,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983538,,Paul Marvin,CC BY-NC
983494@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983494,XC983494,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Dryophytes,cinereus,,Dryophytes cinereus,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,North American Green Treefrog,-80.813,28.229,WGS84,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",0 m,Paul Marvin,2017-08-01,08:32,2017-08-01,animal seen:no; playback used:no,uncertain,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983494,,Paul Marvin,CC BY-NC
983491@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983491,XC983491,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Dryophytes,cinereus,,Dryophytes cinereus,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,North American Green Treefrog,-80.2141,26.4988,WGS84,United States,"Arthur R. Mitchell Loxahatchee Natonal Wildlife Refuge, Palm Beach, Florida",10 m,Paul Marvin,2015-07-17,19:30,2015-07-17,animal seen:no; playback used:no,uncertain,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983491,has background sounds: Dryophytes squirellus|Acris gryllus,Paul Marvin,CC BY-NC
983489@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983489,XC983489,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Dryophytes,cinereus,,Dryophytes cinereus,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,North American Green Treefrog,-80.2141,26.4988,WGS84,United States,"Arthur R. Mitchell Loxahatchee Natonal Wildlife Refuge, Palm Beach, Florida",10 m,Paul Marvin,2015-07-17,19:56,2015-07-17,animal seen:no; playback used:no,uncertain,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983489,,Paul Marvin,CC BY-NC
983469@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983469,XC983469,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Anaxyrus,cognatus,,Anaxyrus cognatus,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Great Plains Toad,-98.4952,38.167,WGS84,United States,"Quivira NWR, Stafford County, Kansas",550 m,Paul Marvin,2015-05-24,08:22,2015-05-24,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983469,has background sounds: Agelaius phoeniceus|Sturnella magna,Paul Marvin,CC BY-NC
983467@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983467,XC983467,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Pseudacris,maculata,,Pseudacris maculata,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Boreal Chorus Frog,-98.4952,38.167,WGS84,United States,"Quivira NWR, Stafford County, Kansas",550 m,Paul Marvin,2015-05-24,12:14,2015-05-24,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983467,has background sounds: Cardinalis cardinalis|Sturnella magna,Paul Marvin,CC BY-NC
983465@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC983465,XC983465,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Sennheiser MKH70 microphone""}",,Pseudacris,maculata,,Pseudacris maculata,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Boreal Chorus Frog,-102.4547,48.5982,WGS84,United States,"Lostwood NWR, Burke County, North Dakota",700 m,Paul Marvin,2015-05-28,16:00,2015-05-28,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC983465,has background sounds: Passerculus sandwichensis|Charadrius vociferus,Paul Marvin,CC BY-NC
